id,periodo,central,agente,agente_descripcion,region,categoria_region,tipo_maquina,fuente_generacion,tecnologia,potencia_instalada_mw,fecha_proceso,lote_id_log,mes,indice_tiempo,anio
13526,2019-07-01 00:00:00,RAW3EO,PERAWS3G,P.EOLICO RAWSON III - GENNEIA,PATAGONICA,Patagonia,EO,Renovable,Eólica,25.05,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13527,2019-07-01 00:00:00,LCA2,CTLCAM2G,CT LOMA CAMPANA 2 -Y-GEN ELECT,COMAHUE,Comahue,TG,Térmica,Turbina a gas,107,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13528,2019-07-01 00:00:00,SPEV,CADESPVG,ENERGIA AGRO S.A.U,LITORAL,Gba - Litoral - Buenos Aires,BG,Renovable,Biogas,1.415,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13529,2019-07-01 00:00:00,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,Patagonia,TG,Térmica,Ciclos Combinados,76,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13530,2019-07-01 00:00:00,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,Patagonia,TG,Térmica,Turbina a gas,76,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13531,2019-07-01 00:00:00,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,Patagonia,TV,Térmica,Ciclos Combinados,37,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13532,2019-07-01 00:00:00,RENO,CTRENOVG,CT RENOVA - ALBANESI ENERGIA,LITORAL,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,172,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13533,2019-07-01 00:00:00,PEDR,CTSPEDRG,CT SAN PEDRO - SPI ENERGY SA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,108,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13534,2019-07-01 00:00:00,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,127.3,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13535,2019-07-01 00:00:00,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,212.2,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13536,2019-07-01 00:00:00,BRKE,CTBARKEG,CT BARKER,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,141.99,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13537,2019-07-01 00:00:00,BRKE,CTBARK2G,CT BARKER CIERRE CC,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,49.13,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13538,2019-07-01 00:00:00,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,254,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13539,2019-07-01 00:00:00,BRCH,CTBRACHG,CT BRACHO - Y-GEN ELECTRICA II,NOROESTE,Noa,TG,Térmica,Turbina a gas,266.614,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13540,2019-07-01 00:00:00,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,100.02,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13541,2019-07-01 00:00:00,IND2,CTINDE2G,CT INDEPEND. ETAPA2 G MEDITERR,NOROESTE,Noa,TG,Térmica,Turbina a gas,49,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13542,2019-07-01 00:00:00,VMA2,CTVMARIG,CT VILLA MARIA,CENTRO,Centro,TG,Térmica,Turbina a gas,150.12,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13543,2019-07-01 00:00:00,VMA2,CTVMAR2G,CT VILLA MARIA CIERRE CC-UENSA,CENTRO,Centro,TG,Térmica,Turbina a gas,49.5,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13544,2019-07-01 00:00:00,PUAN,EDESBA2G,EMP DIST ENERG SUR GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,1.4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13545,2019-07-01 00:00:00,CASB,EDESBA2G,EMP DIST ENERG SUR GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,2.128,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13546,2019-07-01 00:00:00,TORN,EDESBA2G,EMP DIST ENERG SUR GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,5.6,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13547,2019-07-01 00:00:00,BOLI,EDENBA1G,EDEN GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,3.856,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13548,2019-07-01 00:00:00,BRAN,EDELAPIG,EDELAP SA GENERACION,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,9.456,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13549,2019-07-01 00:00:00,MALL,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,16.128,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13550,2019-07-01 00:00:00,CCAS,EDENBA1G,EDEN GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,5.6,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13551,2019-07-01 00:00:00,9JUL,CMOREN1G,COOP. MNO. MORENO BS. AS.GENER,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,7,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13552,2019-07-01 00:00:00,LVIC,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,2.28,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13553,2019-07-01 00:00:00,MILA,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,1.1,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13554,2019-07-01 00:00:00,GUAM,EDESBA2G,EMP DIST ENERG SUR GENERACION,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,5,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13555,2019-07-01 00:00:00,CORTEO,PECORTIG,P.EOLICO CORTI,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,100,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13556,2019-07-01 00:00:00,MANAEO,PEMBEHRG,P.EOLICO MANANTIALES BEHR,PATAGONICA,Patagonia,EO,Renovable,Eólica,99,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13557,2019-07-01 00:00:00,CALOFV,CFCALDEG,C.FOTOV.CALDENES DEL OESTE,CENTRO,Centro,FV,Renovable,Solar,24.75,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13558,2019-07-01 00:00:00,SJU2FV,PFOTOSJG,PTA FOTOVOLTAICA S.JUAN I-EPSE,CUYO,Cuyo,FV,Renovable,Solar,0.48,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13559,2019-07-01 00:00:00,LCASEO,PECASTEG,P.EOLICO LA CASTELLANA,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,100.8,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13560,2019-07-01 00:00:00,ACHIEO,PEACHIRG,P.EOLICO ACHIRAS,CENTRO,Centro,EO,Renovable,Eólica,48,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13561,2019-07-01 00:00:00,BRC2,CBIO2R1G,C.BIOELECT.R.CUARTO2 REN1,CENTRO,Centro,BG,Renovable,Biogas,1.2,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13562,2019-07-01 00:00:00,BRC2,CBIO2R2G,C.BIOELECT.R.CUARTO2 REN2,CENTRO,Centro,BG,Renovable,Biogas,1.2,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13563,2019-07-01 00:00:00,LLOMFV,PFLOMITG,PQUE FOTOVOLTAICO LAS LOMITAS,CUYO,Cuyo,FV,Renovable,Solar,1.7,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13564,2019-07-01 00:00:00,CUMBFV,PFCUMBRG,PQUE FOTOVOLTAICO LA CUMBRE,CENTRO,Centro,FV,Renovable,Solar,22,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13565,2019-07-01 00:00:00,CHEPFV,PFCHEPEG,PARQUE SOLAR CHEPES,NOROESTE,Noa,FV,Renovable,Solar,2,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13566,2019-07-01 00:00:00,PMA1EO,PEMADR1G,P.EOLICO MADRYN 1 GENNEIA,PATAGONICA,Patagonia,EO,Renovable,Eólica,71.1,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13567,2019-07-01 00:00:00,GARAEO,PEGARAYG,P.EOLICO GARAYALDE,PATAGONICA,Patagonia,EO,Renovable,Eólica,24.15,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13568,2019-07-01 00:00:00,ULN2FV,PSULLU2G,PQUE SOLAR ULLUM 2,CUYO,Cuyo,FV,Renovable,Solar,25,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13569,2019-07-01 00:00:00,VLONEO,PEVILLAG,P.EOLICO VILLALONGA,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,51.75,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13570,2019-07-01 00:00:00,NONOFV,PFNONOGG,PQUE FOTOVOLTAICO NONOGASTA,NOROESTE,Noa,FV,Renovable,Solar,35,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13571,2019-07-01 00:00:00,ULN1FV,PSULLU1G,PQUE SOLAR ULLUM 1,CUYO,Cuyo,FV,Renovable,Solar,25,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13572,2019-07-01 00:00:00,CHNOEO,PECHUB1G,P.EOLICO CHUBUT NOR 1 GENNEIA,PATAGONICA,Patagonia,EO,Renovable,Eólica,28.8,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13573,2019-07-01 00:00:00,ULL3FV,PSULLU3G,PQUE SOLAR ULLUM 3,CUYO,Cuyo,FV,Renovable,Solar,32,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13574,2019-07-01 00:00:00,SAUJFV,PSSAUJIG,PQUE SOLAR SAUJIL,NOROESTE,Noa,FV,Renovable,Solar,22.5,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13575,2019-07-01 00:00:00,CUM2FV,PFCUMB2G,PQUE FOTOV.LA CUMBRE 2 MATER,CENTRO,Centro,FV,Renovable,Solar,4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13576,2019-07-01 00:00:00,VLO2EO,PEVILL2G,P.EOLICO VILLALONGA 2 MATER,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,3.45,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13577,2019-07-01 00:00:00,LLANFV,PSPLLANG,PQUE SOLAR PQUE DE LOS LLANOS,NOROESTE,Noa,FV,Renovable,Solar,12,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13578,2019-07-01 00:00:00,ALU1EO,PEALUARG,P.EOLICO ALUAR I MATER,PATAGONICA,Patagonia,EO,Renovable,Eólica,50.4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13579,2019-07-01 00:00:00,BICEEO,PEBICE1G,P.EOLICO BICENTENARIO 1,PATAGONICA,Patagonia,EO,Renovable,Eólica,100.8,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13580,2019-07-01 00:00:00,IGLEFV,PFCSOLAG,PQUE FOTOV. CORDILLERA SOLAR,CUYO,Cuyo,FV,Renovable,Solar,80,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13581,2019-07-01 00:00:00,ENRS,CTENSENG,BIOGAS RS CT ENSENADA SECCO,GRAN BS.AS.,Gba - Litoral - Buenos Aires,BG,Renovable,Biogas,5.3,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13582,2019-07-01 00:00:00,AVEL,CTAVELLG,BIOGAS CT AVELLANEDA SECCO,LITORAL,Gba - Litoral - Buenos Aires,BG,Renovable,Biogas,6.3,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13583,2019-07-01 00:00:00,TIN2FV,PSTINO2G,PQUE SOLAR TINOGASTA II,NOROESTE,Noa,FV,Renovable,Solar,7,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13584,2019-07-01 00:00:00,BIC2EO,PEBICE2G,P.EOLICO BICENTENARIO 2,PATAGONICA,Patagonia,EO,Renovable,Eólica,25.2,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13585,2019-07-01 00:00:00,BANDEO,PEBANDEG,P.EOLICO LA BANDERITA,COMAHUE,Comahue,EO,Renovable,Eólica,39.6,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13586,2019-07-01 00:00:00,TINOFV,PSTINO1G,PQUE SOLAR TINOGASTA I,NOROESTE,Noa,FV,Renovable,Solar,15,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13587,2019-07-01 00:00:00,PAMEEO,PEPAMPAG,P.EOLICO PAMPA ENERGIA,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,50.4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13588,2019-07-01 00:00:00,BAHIEO,PEBAHIAG,P.EOLICO DE LA BAHIA,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,50.4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13589,2019-07-01 00:00:00,ULL4FV,CFULLUMG,C.FOTOV. ULLUM IV SOLARGEN,CUYO,Cuyo,FV,Renovable,Solar,13.5,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13590,2019-07-01 00:00:00,LCA2EO,PECAST2G,P.EOLICO LA CASTELLANA 2,BUENOS AIRES,Gba - Litoral - Buenos Aires,EO,Renovable,Eólica,14.4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13591,2019-07-01 00:00:00,CAFAFV,PFCAFAYG,PARQUE FOTOV. CAFAYATE,NOROESTE,Noa,FV,Renovable,Solar,80,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13592,2019-07-01 00:00:00,UL42FV,CFULLU2G,C.FOTOV. ULLUM SOLARGEN2 MATER,CUYO,Cuyo,FV,Renovable,Solar,6.5,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13593,2019-07-01 00:00:00,POM1EO,PEPOMO1G,P.EOLICO POMONA 1 - RENOVAR,COMAHUE,Comahue,EO,Renovable,Eólica,101.4,2019-09-11 15:24:23.004244,52,07,2019-07,2019
13594,2019-07-01 00:00:00,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,25,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13595,2019-07-01 00:00:00,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Comahue,TG,Térmica,Ciclos Combinados,184.4,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13596,2019-07-01 00:00:00,ADTOHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Cuyo,HI,Hidráulica,Hidráulica,150,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13597,2019-07-01 00:00:00,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,525.96,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13598,2019-07-01 00:00:00,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,24.25,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13599,2019-07-01 00:00:00,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,319.3,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13600,2019-07-01 00:00:00,ALEM,CTALEMAG,CT ALEM - AGGREKO,NORESTE,Nea,DI,Térmica,Motor Diesel,15,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13601,2019-07-01 00:00:00,ALICHI,HALICURG,AES ALICURA.,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,1050,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13602,2019-07-01 00:00:00,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,COMAHUE,Comahue,DI,Térmica,Motor Diesel,6.3,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13603,2019-07-01 00:00:00,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Patagonia,HR,Renovable,Hidráulica Renovable,46.8,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13604,2019-07-01 00:00:00,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,NOROESTE,Noa,DI,Térmica,Motor Diesel,11.5,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13605,2019-07-01 00:00:00,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,NOROESTE,Noa,DI,Térmica,Motor Diesel,19.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13606,2019-07-01 00:00:00,ARA2EO,PEARAU2G,PARQUE EOLICO ARAUCO II SAPEM,NOROESTE,Noa,EO,Renovable,Eólica,25.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13607,2019-07-01 00:00:00,ARAUEO,PEARAUCG,PARQUE EOLICO ARAUCO SAPEM,NOROESTE,Noa,EO,Renovable,Eólica,25.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13608,2019-07-01 00:00:00,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,163.3,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13609,2019-07-01 00:00:00,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,NORESTE,Nea,DI,Térmica,Motor Diesel,15,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13610,2019-07-01 00:00:00,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,23.37,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13611,2019-07-01 00:00:00,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,10.4,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13612,2019-07-01 00:00:00,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,20,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13613,2019-07-01 00:00:00,ARROHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,127.8,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13614,2019-07-01 00:00:00,ATU2,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Gba - Litoral - Buenos Aires,NU,Nuclear,Nuclear,745,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13615,2019-07-01 00:00:00,ATUC,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Gba - Litoral - Buenos Aires,NU,Nuclear,Nuclear,362,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13616,2019-07-01 00:00:00,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Comahue,TG,Térmica,Ciclos Combinados,50,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13617,2019-07-01 00:00:00,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Comahue,TG,Térmica,Turbina a gas,16,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13618,2019-07-01 00:00:00,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Comahue,TV,Térmica,Ciclos Combinados,30,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13619,2019-07-01 00:00:00,BARI,CTBARISG,CT BARILOCHE,COMAHUE,Comahue,DI,Térmica,Motor Diesel,20,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13620,2019-07-01 00:00:00,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,620,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13621,2019-07-01 00:00:00,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,LITORAL,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,280,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13622,2019-07-01 00:00:00,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,49.8,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13623,2019-07-01 00:00:00,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,582.6,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13624,2019-07-01 00:00:00,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,218.5,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13625,2019-07-01 00:00:00,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,103.1,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13626,2019-07-01 00:00:00,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,CENTRO,Centro,DI,Térmica,Motor Diesel,15.6,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13627,2019-07-01 00:00:00,CACHHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Cuyo,HI,Hidráulica,Hidráulica,120,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13628,2019-07-01 00:00:00,CADIHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,12.6,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13629,2019-07-01 00:00:00,CALEHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,4.4,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13630,2019-07-01 00:00:00,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Comahue,TG,Térmica,Ciclos Combinados,176.1,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13631,2019-07-01 00:00:00,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Comahue,TV,Térmica,Ciclos Combinados,301,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13632,2019-07-01 00:00:00,CARL,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,11.22,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13633,2019-07-01 00:00:00,CARRHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,17,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13634,2019-07-01 00:00:00,CASSHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,16.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13635,2019-07-01 00:00:00,CAST,CTCASTAG,CT CASTELLI - AGGREKO,NORESTE,Nea,DI,Térmica,Motor Diesel,15,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13636,2019-07-01 00:00:00,CATA,EDECATKG,EDECAT GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,17.56,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13637,2019-07-01 00:00:00,CATD,CTCATASG,CT CATAMARCA - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,19.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13638,2019-07-01 00:00:00,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,COMAHUE,Comahue,DI,Térmica,Motor Diesel,5,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13639,2019-07-01 00:00:00,CCOLHI,CHCARACG,C.H.LOS CARACOLES - EPSE,CUYO,Cuyo,HI,Hidráulica,Hidráulica,121.4,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13640,2019-07-01 00:00:00,CCORHI,AESJURAG,AES JURAMENTO,NOROESTE,Noa,HI,Hidráulica,Hidráulica,100.5,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13641,2019-07-01 00:00:00,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TG,Térmica,Turbina a gas,14,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13642,2019-07-01 00:00:00,CEJEHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,1.1,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13643,2019-07-01 00:00:00,CERE,CTCERSSG,CT CERES - SECCO,LITORAL,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,18,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13644,2019-07-01 00:00:00,CERI,ECOENERG,ECOENERGÍA - PETROBRAS,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,13.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13645,2019-07-01 00:00:00,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Comahue,HR,Renovable,Hidráulica Renovable,5.2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13646,2019-07-01 00:00:00,CHAR,CTCHARSG,CT CHARATA - SULLAIR,NORESTE,Nea,DI,Térmica,Motor Diesel,19.8,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13647,2019-07-01 00:00:00,CHI1FV,CFCHIM1G,C.FOTOV. CHIMBERAS 1-ENARSA,CUYO,Cuyo,FV,Renovable,Solar,2,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13648,2019-07-01 00:00:00,CHIL,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,5.04,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13649,2019-07-01 00:00:00,CHLE,CTCHILSG,CT CHILECITO - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,10,2019-09-11 15:31:17.250527,53,07,2019-07,2019
13650,2019-07-01 00:00:00,CHOCHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,1290,2019-09-11 15:31:17.250527,53,07,2019-07,2019
